"Line","Time","Component","Message","Category","Owner","Files","Key","FirstFile","SecondFile"
"8551","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8552","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_horn_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8553","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_fire_color! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8554","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_fire_smoke! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8555","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_metallic_scales_strength! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8556","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_scale_shadows! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8557","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_scale_highlights! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8558","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_wounded! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8559","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_body_shading! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8560","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_body_pattern! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8561","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_wings_shading! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8562","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_head_shape! at 'file: common/dna_data/test_dna_valyrian.txt line: 10685 (Velaryon_asoiaf_31)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8563","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_skin_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 10869 (Velaryon_asoiaf_31_HBO)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8564","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_skin_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 10870 (Velaryon_asoiaf_31_HBO)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8565","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_highlight_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 10871 (Velaryon_asoiaf_31_HBO)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8566","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_highlight_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 10872 (Velaryon_asoiaf_31_HBO)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8567","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_eye_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 10873 (Velaryon_asoiaf_31_HBO)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8568","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_eye_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 10874 (Velaryon_asoiaf_31_HBO)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8569","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_horn_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 10875 (Velaryon_asoiaf_31_HBO)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8570","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_horn_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 10876 (Velaryon_asoiaf_31_HBO)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8571","11:22:52","portraitcontext.cpp:136","Unknown gene_hair_type gene template hair_afro_no_beard at file: common/dna_data/test_dna_valyrian.txt line: 11004 (Velaryon_asoiaf_31_HBO)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8572","11:22:52","portraitcontext.cpp:136","Unknown gene_hair_type gene template hair_afro_no_beard at file: common/dna_data/test_dna_valyrian.txt line: 11004 (Velaryon_asoiaf_31_HBO)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8573","11:22:52","portraitcontext.cpp:184","No gene with key: gene_bs_head_round_shape in group human at file: common/dna_data/test_dna_valyrian.txt line: 11021 (Velaryon_asoiaf_31_HBO)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8574","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_face_dacals! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8575","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_primary_color_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8576","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_primary_color_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8577","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_secondary_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8578","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_secondary_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8579","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_tertiary_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8580","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_tertiary_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8581","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_eye_color_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8582","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_eye_color_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8583","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_horn_color_hue! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8584","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_horn_color_value! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8585","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8586","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8587","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8588","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8589","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_horn_color_saturation! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8590","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_fire_color! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8591","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_fire_smoke! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8592","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_metallic_scales_strength! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8593","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_scale_shadows! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8594","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_scale_highlights! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8595","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_wounded! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8596","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_body_shading! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8597","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_body_pattern! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8598","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_wings_shading! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8599","11:22:52","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_head_shape! at 'file: common/dna_data/test_dna_valyrian.txt line: 10863 (Velaryon_asoiaf_31_HBO)'","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8600","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_skin_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 11047 (Velaryon_asoiaf_34)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8601","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_skin_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 11048 (Velaryon_asoiaf_34)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8602","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_highlight_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 11049 (Velaryon_asoiaf_34)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8603","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_highlight_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 11050 (Velaryon_asoiaf_34)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8604","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_eye_hue in group human at file: common/dna_data/test_dna_valyrian.txt line: 11051 (Velaryon_asoiaf_34)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
"8605","11:22:52","portraitcontext.cpp:184","No gene with key: gene_dragon_eye_value in group human at file: common/dna_data/test_dna_valyrian.txt line: 11052 (Velaryon_asoiaf_34)","Graphics / portrait source error","AGOT+","common/dna_data/test_dna_valyrian.txt","","",""
